# chassis, 1600, 1200, 120
# start time, 0.0
# C1, 1600, 1200, 120
# C2, 1600, -1200, 120
# C3, -1600, -1200, 120
# C4, -1600, 1200, 120
# C5, 1600, 1200, -120
# C6, 1600, -1200, -120
# C7, -1600, -1200, -120
# C8, -1600, 1200, -120
Frame,Time,C1_X,C1_Y,C1_Z,C2_X,C2_Y,C2_Z,C3_X,C3_Y,C3_Z,C4_X,C4_Y,C4_Z,C5_X,C5_Y,C5_Z,C6_X,C6_Y,C6_Z,C7_X,C7_Y,C7_Z,C8_X,C8_Y,C8_Z
218,0.435000,0.123379,-0.131830,0.211277,-0.913695,-0.067399,0.811548,-0.108812,0.058225,2.188640,0.928262,-0.006206,1.588368,0.124212,-0.012374,0.199893,-0.912862,0.052057,0.800164,-0.107980,0.177681,2.177256,0.929094,0.113250,1.576985
219,0.437000,0.123612,-0.131710,0.210879,-0.913514,-0.067102,0.811041,-0.108752,0.058735,2.188184,0.928374,-0.005872,1.588022,0.124453,-0.012256,0.199472,-0.912673,0.052351,0.799635,-0.107912,0.178189,2.176778,0.929215,0.113582,1.576615
220,0.439000,0.123843,-0.131590,0.210435,-0.913331,-0.066806,0.810497,-0.108679,0.059245,2.187685,0.928495,-0.005539,1.587624,0.124692,-0.012138,0.199006,-0.912482,0.052646,0.799067,-0.107830,0.178697,2.176256,0.929343,0.113913,1.576194
221,0.441000,0.124070,-0.131470,0.209946,-0.913147,-0.066510,0.809914,-0.108595,0.059754,2.187141,0.928621,-0.005206,1.587173,0.124927,-0.012021,0.198494,-0.912290,0.052939,0.798462,-0.107739,0.179204,2.175689,0.929478,0.114243,1.575721
222,0.443000,0.124292,-0.131352,0.209409,-0.912965,-0.066214,0.809290,-0.108506,0.060263,2.186551,0.928751,-0.004875,1.586671,0.125157,-0.011905,0.197935,-0.912100,0.053233,0.797815,-0.107641,0.179710,2.175077,0.929616,0.114572,1.575197
223,0.445000,0.124508,-0.131235,0.208826,-0.912785,-0.065919,0.808623,-0.108412,0.060771,2.185915,0.928881,-0.004544,1.586118,0.125381,-0.011790,0.197329,-0.911912,0.053525,0.797126,-0.107539,0.180216,2.174418,0.929755,0.114900,1.574621
224,0.447000,0.124718,-0.131120,0.208198,-0.912609,-0.065625,0.807917,-0.108314,0.061279,2.185236,0.929013,-0.004216,1.585516,0.125599,-0.011677,0.196678,-0.911727,0.053818,0.796398,-0.107432,0.180721,2.173716,0.929894,0.115227,1.573996
225,0.449000,0.124896,-0.131032,0.207659,-0.912451,-0.065332,0.807322,-0.108204,0.061808,2.184646,0.929143,-0.003892,1.584983,0.125786,-0.011592,0.196113,-0.911561,0.054108,0.795776,-0.107313,0.181248,2.173100,0.930033,0.115548,1.573438
226,0.451000,0.125055,-0.130956,0.207174,-0.912304,-0.065041,0.806791,-0.108088,0.062344,2.184111,0.929271,-0.003571,1.584494,0.125955,-0.011519,0.195602,-0.911404,0.054396,0.795219,-0.107188,0.181781,2.172539,0.930171,0.115866,1.572922
227,0.453000,0.125206,-0.130885,0.206701,-0.912162,-0.064755,0.806279,-0.107969,0.062880,2.183589,0.929400,-0.003250,1.584011,0.126116,-0.011450,0.195102,-0.911252,0.054679,0.794680,-0.107059,0.182314,2.171990,0.930309,0.116185,1.572412
228,0.455000,0.125345,-0.130822,0.206227,-0.912028,-0.064477,0.805774,-0.107845,0.063416,2.183066,0.929527,-0.002929,1.583519,0.126263,-0.011390,0.194600,-0.911109,0.054955,0.794147,-0.106927,0.182848,2.171439,0.930446,0.116503,1.571892
229,0.457000,0.125474,-0.130764,0.205747,-0.911898,-0.064205,0.805271,-0.107717,0.063950,2.182540,0.929656,-0.002610,1.583016,0.126402,-0.011335,0.194093,-0.910970,0.055224,0.793616,-0.106789,0.183379,2.170885,0.930583,0.116820,1.571361
230,0.459000,0.125606,-0.130707,0.205253,-0.911766,-0.063939,0.804754,-0.107585,0.064475,2.181999,0.929787,-0.002293,1.582497,0.126542,-0.011281,0.193571,-0.910830,0.055487,0.793073,-0.106649,0.183901,2.170317,0.930723,0.117133,1.570816
231,0.461000,0.125735,-0.130651,0.204733,-0.911633,-0.063681,0.804217,-0.107447,0.064991,2.181435,0.929922,-0.001979,1.581950,0.126679,-0.011228,0.193024,-0.910690,0.055743,0.792509,-0.106503,0.184415,2.169726,0.930865,0.117445,1.570241
232,0.463000,0.125861,-0.130600,0.204187,-0.911501,-0.063430,0.803659,-0.107303,0.065503,2.180845,0.930060,-0.001667,1.581373,0.126812,-0.011179,0.192451,-0.910550,0.055991,0.791923,-0.106352,0.184924,2.169109,0.931010,0.117754,1.569637
233,0.465000,0.125981,-0.130553,0.203618,-0.911377,-0.063159,0.803074,-0.107169,0.066024,2.180231,0.930189,-0.001371,1.580775,0.126941,-0.011135,0.191855,-0.910416,0.056260,0.791311,-0.106208,0.185442,2.168468,0.931149,0.118047,1.569012
234,0.467000,0.126087,-0.130500,0.203030,-0.911262,-0.062876,0.802474,-0.107038,0.066569,2.179596,0.930312,-0.001055,1.580152,0.127058,-0.011085,0.191238,-0.910292,0.056539,0.790682,-0.106067,0.185984,2.167805,0.931282,0.118361,1.568361
235,0.469000,0.126192,-0.130449,0.202431,-0.911151,-0.062610,0.801862,-0.106914,0.067124,2.178950,0.930429,-0.000714,1.579519,0.127171,-0.011036,0.190610,-0.910173,0.056802,0.790041,-0.105936,0.186536,2.167129,0.931407,0.118698,1.567698
236,0.471000,0.126294,-0.130388,0.201830,-0.911043,-0.062321,0.801245,-0.106794,0.067681,2.178301,0.930543,-0.000386,1.578886,0.127282,-0.010978,0.189980,-0.910055,0.057089,0.789395,-0.105806,0.187090,2.166451,0.931531,0.119023,1.567036
237,0.473000,0.126381,-0.130339,0.201245,-0.910943,-0.062044,0.800658,-0.106665,0.068249,2.177669,0.930659,-0.000046,1.578256,0.127377,-0.010933,0.189364,-0.909946,0.057362,0.788777,-0.105668,0.187656,2.165789,0.931655,0.119361,1.566376
238,0.475000,0.126458,-0.130310,0.200675,-0.910849,-0.061767,0.800089,-0.106534,0.068859,2.177047,0.930773,0.000316,1.577633,0.127463,-0.010907,0.188760,-0.909843,0.057635,0.788174,-0.105529,0.188262,2.165132,0.931778,0.119719,1.565719
239,0.477000,0.126525,-0.130283,0.200120,-0.910763,-0.061478,0.799536,-0.106407,0.069464,2.176441,0.930881,0.000660,1.577024,0.127541,-0.010883,0.188172,-0.909747,0.057921,0.787588,-0.105391,0.188863,2.164493,0.931897,0.120059,1.565076
240,0.479000,0.126571,-0.130262,0.199627,-0.910688,-0.061193,0.799062,-0.106269,0.070094,2.175897,0.930990,0.001025,1.576462,0.127596,-0.010866,0.187644,-0.909663,0.058202,0.787079,-0.105244,0.189490,2.163914,0.932015,0.120421,1.564478
241,0.481000,0.126602,-0.130264,0.199180,-0.910624,-0.060888,0.798637,-0.106132,0.070766,2.175394,0.931094,0.001390,1.575937,0.127639,-0.010872,0.187157,-0.909587,0.058504,0.786614,-0.105095,0.190158,2.163371,0.932131,0.120781,1.563914
242,0.483000,0.126633,-0.130276,0.198756,-0.910562,-0.060587,0.798232,-0.106000,0.071450,2.174911,0.931195,0.001761,1.575435,0.127682,-0.010888,0.186692,-0.909513,0.058801,0.786168,-0.104950,0.190837,2.162847,0.932244,0.121148,1.563372
243,0.485000,0.126663,-0.130281,0.198343,-0.910499,-0.060280,0.797838,-0.105867,0.072125,2.174441,0.931296,0.002124,1.574946,0.127725,-0.010897,0.186240,-0.909438,0.059104,0.785735,-0.104805,0.191509,2.162338,0.932357,0.121507,1.562843
244,0.487000,0.126683,-0.130297,0.197943,-0.910437,-0.059980,0.797474,-0.105711,0.072808,2.173985,0.931409,0.002491,1.574455,0.127757,-0.010918,0.185799,-0.909363,0.059400,0.785330,-0.104637,0.192187,2.161841,0.932483,0.121870,1.562311
245,0.489000,0.126695,-0.130324,0.197560,-0.910376,-0.059690,0.797139,-0.105540,0.073506,2.173546,0.931531,0.002871,1.573968,0.127780,-0.010950,0.185374,-0.909291,0.059685,0.784952,-0.104455,0.192881,2.161360,0.932616,0.122246,1.561781
246,0.491000,0.126703,-0.130343,0.197196,-0.910316,-0.059380,0.796826,-0.105362,0.074206,2.173128,0.931656,0.003243,1.573497,0.127801,-0.010973,0.184968,-0.909218,0.059991,0.784598,-0.104265,0.193577,2.160899,0.932754,0.122613,1.561269
247,0.493000,0.126703,-0.130369,0.196852,-0.910258,-0.059071,0.796541,-0.105178,0.074905,2.172730,0.931784,0.003606,1.573040,0.127814,-0.011003,0.184581,-0.909147,0.060295,0.784270,-0.104067,0.194270,2.160459,0.932895,0.122972,1.560770
248,0.495000,0.126695,-0.130387,0.196527,-0.910204,-0.058776,0.796287,-0.104983,0.075600,2.172355,0.931916,0.003989,1.572595,0.127817,-0.011026,0.184215,-0.909082,0.060586,0.783975,-0.103861,0.194961,2.160043,0.933038,0.123350,1.560283
249,0.497000,0.126683,-0.130423,0.196225,-0.910151,-0.058473,0.796056,-0.104785,0.076317,2.171998,0.932050,0.004366,1.572167,0.127818,-0.011066,0.183868,-0.909017,0.060884,0.783700,-0.103650,0.195673,2.159642,0.933184,0.123723,1.559811
250,0.499000,0.126670,-0.130461,0.195943,-0.910098,-0.058177,0.795849,-0.104582,0.077034,2.171663,0.932186,0.004750,1.571756,0.127816,-0.011109,0.183542,-0.908952,0.061175,0.783449,-0.103436,0.196386,2.159262,0.933331,0.124102,1.559356
251,0.501000,0.126651,-0.130499,0.195682,-0.910046,-0.057867,0.795668,-0.104373,0.077757,2.171348,0.932324,0.005125,1.571362,0.127810,-0.011152,0.183237,-0.908887,0.061480,0.783223,-0.103214,0.197104,2.158903,0.933484,0.124472,1.558918
252,0.503000,0.126628,-0.130536,0.195446,-0.909997,-0.057562,0.795516,-0.104160,0.078485,2.171059,0.932465,0.005510,1.570989,0.127799,-0.011193,0.182956,-0.908825,0.061781,0.783026,-0.102989,0.197827,2.158570,0.933636,0.124853,1.558500
253,0.505000,0.126594,-0.130578,0.195236,-0.909953,-0.057251,0.795398,-0.103941,0.079229,2.170796,0.932606,0.005901,1.570634,0.127778,-0.011241,0.182701,-0.908769,0.062087,0.782863,-0.102757,0.198566,2.158260,0.933790,0.125239,1.558098
254,0.507000,0.126557,-0.130620,0.195051,-0.909911,-0.056929,0.795304,-0.103723,0.079979,2.170556,0.932745,0.006289,1.570302,0.127754,-0.011287,0.182469,-0.908713,0.062403,0.782722,-0.102525,0.199312,2.157974,0.933943,0.125622,1.557721
255,0.509000,0.126520,-0.130658,0.194889,-0.909869,-0.056608,0.795233,-0.103506,0.080732,2.170339,0.932883,0.006682,1.569995,0.127731,-0.011330,0.182261,-0.908658,0.062720,0.782605,-0.102295,0.200059,2.157711,0.934094,0.126009,1.557367
256,0.511000,0.126484,-0.130695,0.194752,-0.909830,-0.056287,0.795184,-0.103295,0.081488,2.170145,0.933018,0.007080,1.569713,0.127708,-0.011373,0.182077,-0.908606,0.063036,0.782509,-0.102071,0.200811,2.157471,0.934242,0.126402,1.557039
257,0.513000,0.126450,-0.130730,0.194639,-0.909790,-0.055964,0.795153,-0.103091,0.082248,2.169974,0.933149,0.007482,1.569460,0.127687,-0.011413,0.181918,-0.908553,0.063354,0.782432,-0.101854,0.201566,2.157254,0.934386,0.126799,1.556739
258,0.515000,0.126419,-0.130765,0.194548,-0.909750,-0.055635,0.795139,-0.102894,0.083014,2.169824,0.933275,0.007884,1.569234,0.127670,-0.011453,0.181781,-0.908499,0.063678,0.782371,-0.101643,0.202327,2.157056,0.934526,0.127196,1.556466
259,0.517000,0.126391,-0.130796,0.194479,-0.909710,-0.055305,0.795142,-0.102702,0.083781,2.169694,0.933399,0.008290,1.569031,0.127654,-0.011488,0.181664,-0.908446,0.064003,0.782327,-0.101438,0.203088,2.156879,0.934663,0.127597,1.556216
260,0.519000,0.126362,-0.130824,0.194428,-0.909671,-0.054969,0.795161,-0.102513,0.084552,2.169581,0.933520,0.008697,1.568848,0.127640,-0.011522,0.181567,-0.908394,0.064333,0.782301,-0.101236,0.203854,2.156720,0.934798,0.127999,1.555987
261,0.521000,0.126336,-0.130848,0.194395,-0.909631,-0.054636,0.795197,-0.102326,0.085322,2.169486,0.933642,0.009110,1.568683,0.127627,-0.011551,0.181487,-0.908341,0.064661,0.782290,-0.101035,0.204619,2.156578,0.934932,0.128406,1.555776
262,0.523000,0.126313,-0.130869,0.194377,-0.909589,-0.054300,0.795247,-0.102138,0.086098,2.169405,0.933764,0.009529,1.568535,0.127616,-0.011577,0.181423,-0.908286,0.064991,0.782293,-0.100834,0.205390,2.156451,0.935067,0.128821,1.555581
263,0.525000,0.126292,-0.130887,0.194374,-0.909545,-0.053958,0.795310,-0.101950,0.086875,2.169339,0.933887,0.009946,1.568403,0.127608,-0.011601,0.181373,-0.908228,0.065328,0.782309,-0.100633,0.206161,2.156338,0.935204,0.129232,1.555402
264,0.527000,0.126272,-0.130903,0.194385,-0.909500,-0.053614,0.795386,-0.101760,0.087654,2.169286,0.934012,0.010365,1.568284,0.127602,-0.011621,0.181338,-0.908170,0.065667,0.782340,-0.100430,0.206935,2.156239,0.935342,0.129647,1.555238
265,0.529000,0.126253,-0.130916,0.194410,-0.909453,-0.053265,0.795477,-0.101569,0.088437,2.169247,0.934138,0.010787,1.568179,0.127597,-0.011640,0.181316,-0.908110,0.066011,0.782384,-0.100225,0.207713,2.156154,0.935482,0.130063,1.555086
266,0.531000,0.126236,-0.130923,0.194448,-0.909405,-0.052917,0.795581,-0.101376,0.089220,2.169221,0.934266,0.011214,1.568087,0.127593,-0.011652,0.181308,-0.908048,0.066354,0.782442,-0.100019,0.208491,2.156081,0.935622,0.130485,1.554948
267,0.533000,0.126220,-0.130930,0.194499,-0.909356,-0.052561,0.795698,-0.101183,0.090012,2.169207,0.934394,0.011643,1.568009,0.127591,-0.011665,0.181313,-0.907986,0.066705,0.782511,-0.099812,0.209277,2.156021,0.935764,0.130908,1.554823
268,0.535000,0.126208,-0.130933,0.194562,-0.909305,-0.052203,0.795823,-0.100990,0.090803,2.169205,0.934522,0.012073,1.567943,0.127591,-0.011673,0.181329,-0.907921,0.067057,0.782591,-0.099606,0.210063,2.155972,0.935906,0.131334,1.554711
269,0.537000,0.126197,-0.130932,0.194634,-0.909252,-0.051843,0.795957,-0.100797,0.091596,2.169211,0.934652,0.012506,1.567888,0.127594,-0.011678,0.181355,-0.907855,0.067412,0.782679,-0.099400,0.210851,2.155932,0.936049,0.131761,1.554609
270,0.539000,0.126189,-0.130927,0.194714,-0.909198,-0.051481,0.796098,-0.100605,0.092391,2.169225,0.934782,0.012945,1.567841,0.127599,-0.011678,0.181389,-0.907788,0.067768,0.782773,-0.099194,0.211641,2.155900,0.936192,0.132194,1.554516
271,0.541000,0.126181,-0.130923,0.194801,-0.909143,-0.051114,0.796245,-0.100412,0.093189,2.169246,0.934912,0.013380,1.567802,0.127605,-0.011679,0.181430,-0.907719,0.068130,0.782873,-0.098988,0.212433,2.155874,0.936336,0.132624,1.554431
272,0.543000,0.126176,-0.130911,0.194895,-0.909087,-0.050752,0.796397,-0.100221,0.093984,2.169272,0.935042,0.013825,1.567770,0.127612,-0.011672,0.181477,-0.907650,0.068487,0.782980,-0.098784,0.213223,2.155855,0.936479,0.133064,1.554353
273,0.545000,0.126170,-0.130898,0.194994,-0.909031,-0.050387,0.796555,-0.100028,0.094779,2.169305,0.935173,0.014267,1.567743,0.127620,-0.011665,0.181531,-0.907581,0.068847,0.783092,-0.098578,0.214013,2.155842,0.936623,0.133501,1.554280
274,0.547000,0.126166,-0.130884,0.195099,-0.908974,-0.050019,0.796719,-0.099836,0.095578,2.169343,0.935304,0.014713,1.567723,0.127628,-0.011655,0.181590,-0.907511,0.069210,0.783210,-0.098373,0.214807,2.155834,0.936767,0.133942,1.554214
275,0.549000,0.126161,-0.130867,0.195209,-0.908918,-0.049648,0.796887,-0.099644,0.096382,2.169385,0.935435,0.015163,1.567707,0.127636,-0.011644,0.181654,-0.907442,0.069575,0.783332,-0.098168,0.215605,2.155830,0.936910,0.134386,1.554152
276,0.551000,0.126155,-0.130845,0.195322,-0.908862,-0.049275,0.797058,-0.099452,0.097183,2.169431,0.935565,0.015612,1.567695,0.127644,-0.011628,0.181721,-0.907373,0.069943,0.783457,-0.097964,0.216400,2.155830,0.937053,0.134829,1.554094
277,0.553000,0.126150,-0.130825,0.195439,-0.908806,-0.048899,0.797231,-0.099262,0.097989,2.169479,0.935694,0.016063,1.567686,0.127652,-0.011613,0.181792,-0.907304,0.070313,0.783585,-0.097760,0.217201,2.155832,0.937196,0.135275,1.554039
278,0.555000,0.126145,-0.130801,0.195557,-0.908750,-0.048520,0.797406,-0.099072,0.098797,2.169528,0.935823,0.016517,1.567679,0.127660,-0.011594,0.181864,-0.907235,0.070686,0.783713,-0.097557,0.218004,2.155835,0.937338,0.135723,1.553987
279,0.557000,0.126141,-0.130779,0.195677,-0.908694,-0.048138,0.797579,-0.098885,0.099607,2.169578,0.935951,0.016967,1.567675,0.127670,-0.011577,0.181938,-0.907166,0.071063,0.783841,-0.097356,0.218809,2.155839,0.937479,0.136168,1.553937
280,0.559000,0.126139,-0.130753,0.195798,-0.908637,-0.047757,0.797752,-0.098699,0.100421,2.169628,0.936078,0.017425,1.567673,0.127681,-0.011558,0.182013,-0.907096,0.071439,0.783968,-0.097157,0.219617,2.155843,0.937619,0.136621,1.553889
281,0.561000,0.126137,-0.130727,0.195919,-0.908581,-0.047372,0.797925,-0.098514,0.101237,2.169678,0.936204,0.017882,1.567672,0.127692,-0.011537,0.182088,-0.907026,0.071818,0.784094,-0.096959,0.220428,2.155847,0.937759,0.137072,1.553841
282,0.563000,0.126136,-0.130701,0.196041,-0.908524,-0.046984,0.798096,-0.098330,0.102059,2.169727,0.936330,0.018342,1.567672,0.127705,-0.011516,0.182164,-0.906955,0.072201,0.784219,-0.096761,0.221244,2.155850,0.937898,0.137527,1.553795
283,0.565000,0.126136,-0.130672,0.196162,-0.908467,-0.046596,0.798266,-0.098147,0.102882,2.169775,0.936456,0.018806,1.567671,0.127717,-0.011493,0.182238,-0.906885,0.072583,0.784342,-0.096565,0.222061,2.155851,0.938037,0.137985,1.553747
284,0.567000,0.126135,-0.130643,0.196281,-0.908410,-0.046207,0.798434,-0.097964,0.103707,2.169821,0.936581,0.019271,1.567669,0.127730,-0.011470,0.182311,-0.906815,0.072966,0.784464,-0.096369,0.222880,2.155851,0.938176,0.138444,1.553699
285,0.569000,0.126134,-0.130615,0.196400,-0.908353,-0.045817,0.798600,-0.097781,0.104534,2.169865,0.936706,0.019736,1.567665,0.127743,-0.011447,0.182383,-0.906744,0.073351,0.784584,-0.096172,0.223702,2.155849,0.938315,0.138904,1.553648
286,0.571000,0.126133,-0.130584,0.196516,-0.908296,-0.045425,0.798765,-0.097597,0.105364,2.169907,0.936832,0.020206,1.567658,0.127755,-0.011422,0.182452,-0.906674,0.073737,0.784702,-0.095975,0.224526,2.155843,0.938454,0.139368,1.553594
287,0.573000,0.126132,-0.130553,0.196629,-0.908239,-0.045034,0.798928,-0.097413,0.106196,2.169946,0.936958,0.020677,1.567647,0.127767,-0.011397,0.182519,-0.906604,0.074122,0.784817,-0.095778,0.225353,2.155835,0.938593,0.139834,1.553537
288,0.575000,0.126129,-0.130521,0.196740,-0.908183,-0.044639,0.799088,-0.097228,0.107032,2.169981,0.937084,0.021150,1.567633,0.127778,-0.011371,0.182582,-0.906534,0.074511,0.784930,-0.095580,0.226183,2.155823,0.938732,0.140301,1.553476
289,0.577000,0.126126,-0.130490,0.196847,-0.908126,-0.044243,0.799245,-0.097042,0.107871,2.170012,0.937211,0.021624,1.567615,0.127788,-0.011345,0.182643,-0.906464,0.074902,0.785040,-0.095380,0.227016,2.155807,0.938873,0.140769,1.553410
290,0.579000,0.126123,-0.130458,0.196951,-0.908069,-0.043844,0.799399,-0.096854,0.108713,2.170040,0.937339,0.022099,1.567592,0.127799,-0.011319,0.182699,-0.906394,0.075295,0.785147,-0.095178,0.227852,2.155788,0.939015,0.141238,1.553340
291,0.581000,0.126121,-0.130426,0.197051,-0.908011,-0.043445,0.799550,-0.096664,0.109558,2.170063,0.937468,0.022576,1.567564,0.127810,-0.011294,0.182751,-0.906322,0.075688,0.785250,-0.094975,0.228691,2.155763,0.939157,0.141709,1.553264
292,0.583000,0.126119,-0.130395,0.197147,-0.907953,-0.043043,0.799696,-0.096474,0.110407,2.170081,0.937598,0.023055,1.567532,0.127822,-0.011267,0.182800,-0.906250,0.076084,0.785348,-0.094771,0.229534,2.155733,0.939301,0.142182,1.553185
293,0.585000,0.126118,-0.130363,0.197240,-0.907894,-0.042638,0.799837,-0.096284,0.111259,2.170094,0.937728,0.023534,1.567497,0.127835,-0.011242,0.182844,-0.906177,0.076483,0.785441,-0.094568,0.230380,2.155699,0.939444,0.142655,1.553101
294,0.587000,0.126117,-0.130332,0.197328,-0.907835,-0.042233,0.799974,-0.096095,0.112114,2.170103,0.937857,0.024014,1.567458,0.127848,-0.011217,0.182885,-0.906104,0.076882,0.785530,-0.094364,0.231229,2.155660,0.939588,0.143129,1.553014
295,0.589000,0.126118,-0.130301,0.197414,-0.907775,-0.041826,0.800105,-0.095907,0.112973,2.170108,0.937986,0.024498,1.567416,0.127863,-0.011192,0.182921,-0.906030,0.077283,0.785613,-0.094162,0.232082,2.155616,0.939731,0.143607,1.552924
296,0.591000,0.126120,-0.130271,0.197495,-0.907714,-0.041418,0.800232,-0.095719,0.113835,2.170108,0.938116,0.024982,1.567371,0.127879,-0.011168,0.182954,-0.905955,0.077685,0.785691,-0.093960,0.232938,2.155567,0.939875,0.144085,1.552830
297,0.593000,0.126123,-0.130239,0.197573,-0.907653,-0.041008,0.800355,-0.095530,0.114700,2.170103,0.938246,0.025469,1.567322,0.127896,-0.011142,0.182984,-0.905880,0.078088,0.785765,-0.093758,0.233796,2.155514,0.940018,0.144566,1.552733
298,0.595000,0.126126,-0.130208,0.197648,-0.907591,-0.040599,0.800474,-0.095342,0.115568,2.170095,0.938376,0.025959,1.567269,0.127913,-0.011118,0.183009,-0.905805,0.078491,0.785835,-0.093555,0.234658,2.155456,0.940163,0.145050,1.552630
299,0.597000,0.126129,-0.130178,0.197719,-0.907529,-0.040188,0.800589,-0.095152,0.116440,2.170082,0.938507,0.026450,1.567212,0.127930,-0.011094,0.183031,-0.905729,0.078896,0.785901,-0.093351,0.235524,2.155394,0.940308,0.145534,1.552524
300,0.599000,0.126131,-0.130148,0.197786,-0.907467,-0.039776,0.800701,-0.094961,0.117315,2.170064,0.938638,0.026943,1.567150,0.127946,-0.011070,0.183049,-0.905652,0.079302,0.785964,-0.093146,0.236393,2.155327,0.940453,0.146021,1.552412
301,0.601000,0.126134,-0.130118,0.197851,-0.907405,-0.039362,0.800811,-0.094769,0.118194,2.170043,0.938770,0.027438,1.567083,0.127963,-0.011047,0.183064,-0.905576,0.079709,0.786024,-0.092939,0.237265,2.155256,0.940599,0.146509,1.552296
302,0.603000,0.126136,-0.130089,0.197912,-0.907343,-0.038947,0.800918,-0.094575,0.119077,2.170018,0.938904,0.027935,1.567013,0.127979,-0.011024,0.183075,-0.905499,0.080118,0.786081,-0.092731,0.238142,2.155181,0.940747,0.147000,1.552176
303,0.605000,0.126138,-0.130061,0.197971,-0.907280,-0.038530,0.801022,-0.094379,0.119963,2.169990,0.939038,0.028433,1.566938,0.127995,-0.011002,0.183083,-0.905422,0.080528,0.786135,-0.092521,0.239022,2.155103,0.940896,0.147491,1.552051
304,0.607000,0.126139,-0.130033,0.198027,-0.907216,-0.038112,0.801125,-0.094182,0.120854,2.169958,0.939174,0.028933,1.566860,0.128011,-0.010981,0.183089,-0.905344,0.080940,0.786187,-0.092310,0.239906,2.155021,0.941046,0.147985,1.551922
305,0.609000,0.126141,-0.130006,0.198080,-0.907152,-0.037692,0.801226,-0.093983,0.121748,2.169923,0.939310,0.029435,1.566778,0.128027,-0.010960,0.183092,-0.905266,0.081353,0.786237,-0.092096,0.240794,2.154935,0.941197,0.148480,1.551790
306,0.611000,0.126142,-0.129979,0.198132,-0.907088,-0.037270,0.801324,-0.093782,0.122647,2.169885,0.939447,0.029938,1.566693,0.128043,-0.010940,0.183092,-0.905187,0.081769,0.786284,-0.091881,0.241686,2.154846,0.941348,0.148977,1.551654
307,0.613000,0.126143,-0.129953,0.198181,-0.907023,-0.036846,0.801420,-0.093581,0.123549,2.169844,0.939585,0.030442,1.566605,0.128059,-0.010921,0.183090,-0.905108,0.082186,0.786329,-0.091665,0.242581,2.154754,0.941501,0.149474,1.551514
308,0.615000,0.126145,-0.129928,0.198228,-0.906959,-0.036420,0.801513,-0.093380,0.124456,2.169800,0.939724,0.030948,1.566515,0.128076,-0.010902,0.183085,-0.905028,0.082605,0.786371,-0.091449,0.243481,2.154658,0.941654,0.149974,1.551372
309,0.617000,0.126147,-0.129902,0.198273,-0.906893,-0.035993,0.801605,-0.093178,0.125367,2.169753,0.939862,0.031457,1.566422,0.128092,-0.010884,0.183079,-0.904948,0.083025,0.786411,-0.091232,0.244385,2.154559,0.941808,0.150475,1.551227
310,0.619000,0.126149,-0.129878,0.198316,-0.906828,-0.035564,0.801694,-0.092976,0.126282,2.169703,0.940001,0.031968,1.566326,0.128109,-0.010867,0.183070,-0.904867,0.083447,0.786447,-0.091015,0.245293,2.154457,0.941961,0.150979,1.551080
311,0.621000,0.126151,-0.129854,0.198358,-0.906763,-0.035134,0.801781,-0.092774,0.127201,2.169651,0.940139,0.032481,1.566229,0.128126,-0.010850,0.183060,-0.904787,0.083870,0.786482,-0.090798,0.246205,2.154352,0.942115,0.151485,1.550930
312,0.623000,0.126152,-0.129831,0.198399,-0.906697,-0.034702,0.801866,-0.092571,0.128124,2.169596,0.940278,0.032996,1.566129,0.128143,-0.010834,0.183047,-0.904707,0.084295,0.786514,-0.090581,0.247122,2.154245,0.942269,0.151993,1.550778
313,0.625000,0.126153,-0.129808,0.198438,-0.906632,-0.034269,0.801950,-0.092369,0.129052,2.169539,0.940417,0.033513,1.566027,0.128159,-0.010818,0.183034,-0.904627,0.084721,0.786545,-0.090363,0.248042,2.154135,0.942423,0.152503,1.550623
314,0.627000,0.126153,-0.129786,0.198476,-0.906568,-0.033834,0.802033,-0.092165,0.129984,2.169480,0.940556,0.034032,1.565923,0.128174,-0.010803,0.183018,-0.904547,0.085149,0.786575,-0.090144,0.248967,2.154022,0.942577,0.153015,1.550465
315,0.629000,0.126152,-0.129764,0.198513,-0.906503,-0.033397,0.802115,-0.091960,0.130921,2.169419,0.940696,0.034554,1.565816,0.128189,-0.010789,0.183002,-0.904467,0.085579,0.786604,-0.089924,0.249897,2.153908,0.942732,0.153530,1.550305
316,0.631000,0.126151,-0.129744,0.198549,-0.906439,-0.032959,0.802197,-0.091754,0.131862,2.169356,0.940836,0.035077,1.565707,0.128203,-0.010775,0.182984,-0.904387,0.086010,0.786632,-0.089702,0.250830,2.153791,0.942887,0.154046,1.550142
317,0.633000,0.126149,-0.129723,0.198584,-0.906374,-0.032518,0.802278,-0.091547,0.132807,2.169291,0.940976,0.035602,1.565596,0.128216,-0.010762,0.182964,-0.904307,0.086443,0.786659,-0.089480,0.251768,2.153671,0.943044,0.154564,1.549977
318,0.635000,0.126146,-0.129703,0.198618,-0.906310,-0.032076,0.802359,-0.091338,0.133757,2.169224,0.941118,0.036130,1.565483,0.128229,-0.010750,0.182944,-0.904227,0.086878,0.786685,-0.089255,0.252711,2.153550,0.943201,0.155084,1.549809
319,0.637000,0.126143,-0.129684,0.198651,-0.906245,-0.031633,0.802439,-0.091128,0.134711,2.169156,0.941260,0.036660,1.565367,0.128242,-0.010738,0.182922,-0.904147,0.087314,0.786711,-0.089030,0.253657,2.153427,0.943359,0.155606,1.549639
