# chassis, 1600, 1200, 120
# start time, 0.0
# C1, 1600, 1200, 120
# C2, 1600, -1200, 120
# C3, -1600, -1200, 120
# C4, -1600, 1200, 120
# C5, 1600, 1200, -120
# C6, 1600, -1200, -120
# C7, -1600, -1200, -120
# C8, -1600, 1200, -120
Frame,Time,C1_X,C1_Y,C1_Z,C2_X,C2_Y,C2_Z,C3_X,C3_Y,C3_Z,C4_X,C4_Y,C4_Z,C5_X,C5_Y,C5_Z,C6_X,C6_Y,C6_Z,C7_X,C7_Y,C7_Z,C8_X,C8_Y,C8_Z
254,0.507000,-0.799865,-0.597976,0.195998,-0.799699,0.602020,0.193090,0.800301,0.601795,0.191442,0.800134,-0.598202,0.194350,-0.799988,-0.598267,0.075998,-0.799822,0.601730,0.073090,0.800177,0.601504,0.071442,0.800011,-0.598493,0.074350
255,0.509000,-0.799863,-0.597916,0.195659,-0.799692,0.602080,0.192435,0.800308,0.601846,0.190741,0.800136,-0.598149,0.193965,-0.799990,-0.598238,0.075660,-0.799819,0.601758,0.072436,0.800180,0.601524,0.070742,0.800009,-0.598472,0.073966
256,0.511000,-0.799862,-0.597848,0.195329,-0.799684,0.602147,0.191729,0.800315,0.601905,0.189980,0.800137,-0.598090,0.193580,-0.799993,-0.598207,0.075329,-0.799815,0.601787,0.071730,0.800184,0.601545,0.069981,0.800006,-0.598450,0.073580
257,0.513000,-0.799858,-0.597775,0.194974,-0.799676,0.602219,0.190982,0.800323,0.601969,0.189178,0.800141,-0.598024,0.193170,-0.799994,-0.598174,0.074975,-0.799811,0.601819,0.070983,0.800188,0.601570,0.069179,0.800005,-0.598423,0.073170
258,0.515000,-0.799856,-0.597704,0.194563,-0.799667,0.602288,0.190219,0.800332,0.602030,0.188361,0.800143,-0.597963,0.192706,-0.799995,-0.598139,0.074564,-0.799806,0.601854,0.070220,0.800193,0.601595,0.068362,0.800004,-0.598397,0.072707
259,0.517000,-0.799853,-0.597640,0.194090,-0.799658,0.602352,0.189464,0.800341,0.602084,0.187550,0.800146,-0.597907,0.192176,-0.799996,-0.598102,0.074091,-0.799801,0.601889,0.069465,0.800197,0.601622,0.067551,0.800002,-0.598370,0.072177
260,0.519000,-0.799849,-0.597580,0.193569,-0.799649,0.602411,0.188721,0.800349,0.602136,0.186748,0.800150,-0.597854,0.191596,-0.799997,-0.598064,0.073570,-0.799797,0.601926,0.068722,0.800201,0.601651,0.066749,0.800001,-0.598339,0.071597
261,0.521000,-0.799846,-0.597522,0.193013,-0.799642,0.602467,0.187977,0.800357,0.602187,0.185947,0.800153,-0.597803,0.190982,-0.799998,-0.598026,0.073014,-0.799794,0.601964,0.067978,0.800204,0.601683,0.065948,0.800001,-0.598306,0.070984
262,0.523000,-0.799843,-0.597468,0.192417,-0.799634,0.602521,0.187227,0.800364,0.602233,0.185145,0.800155,-0.597755,0.190334,-0.800000,-0.597986,0.072418,-0.799791,0.602002,0.067229,0.800208,0.601715,0.065146,0.799999,-0.598274,0.070335
263,0.525000,-0.799857,-0.597436,0.191615,-0.799637,0.602553,0.186545,0.800362,0.602251,0.184591,0.800141,-0.597738,0.189662,-0.800004,-0.597943,0.071617,-0.799784,0.602046,0.066546,0.800215,0.601744,0.064592,0.799995,-0.598245,0.069663
264,0.527000,-0.799891,-0.597436,0.190610,-0.799653,0.602555,0.185989,0.800346,0.602232,0.184343,0.800108,-0.597759,0.188964,-0.800014,-0.597898,0.070610,-0.799777,0.602093,0.065990,0.800222,0.601770,0.064344,0.799985,-0.598221,0.068965
265,0.529000,-0.799923,-0.597433,0.189650,-0.799669,0.602559,0.185420,0.800330,0.602215,0.184040,0.800076,-0.597777,0.188270,-0.800027,-0.597856,0.069651,-0.799773,0.602136,0.065421,0.800226,0.601792,0.064041,0.799972,-0.598200,0.068271
266,0.531000,-0.799957,-0.597445,0.188649,-0.799690,0.602549,0.184902,0.800310,0.602189,0.183794,0.800043,-0.597805,0.187540,-0.800040,-0.597820,0.068649,-0.799773,0.602174,0.064903,0.800227,0.601814,0.063794,0.799959,-0.598180,0.067541
267,0.533000,-0.799978,-0.597483,0.187641,-0.799708,0.602513,0.184540,0.800292,0.602151,0.183597,0.800022,-0.597845,0.186697,-0.800049,-0.597793,0.067641,-0.799779,0.602203,0.064541,0.800221,0.601840,0.063597,0.799951,-0.598155,0.066698
268,0.535000,-0.799985,-0.597520,0.186716,-0.799725,0.602477,0.184174,0.800275,0.602129,0.183291,0.800015,-0.597869,0.185832,-0.800051,-0.597775,0.066716,-0.799791,0.602223,0.064175,0.800208,0.601875,0.063291,0.799949,-0.598123,0.065833
269,0.537000,-0.799988,-0.597560,0.185830,-0.799736,0.602439,0.183831,0.800264,0.602102,0.182972,0.800012,-0.597896,0.184971,-0.800052,-0.597759,0.065830,-0.799800,0.602239,0.063831,0.800199,0.601902,0.062972,0.799948,-0.598096,0.064972
270,0.539000,-0.799985,-0.597563,0.185302,-0.799741,0.602436,0.183371,0.800258,0.602109,0.182496,0.800015,-0.597889,0.184427,-0.800051,-0.597756,0.065302,-0.799807,0.602242,0.063371,0.800193,0.601916,0.062496,0.799949,-0.598082,0.064427
271,0.541000,-0.799997,-0.597563,0.184744,-0.799752,0.602436,0.182904,0.800248,0.602108,0.182185,0.800003,-0.597890,0.184026,-0.800051,-0.597747,0.064744,-0.799806,0.602252,0.062904,0.800194,0.601924,0.062186,0.799949,-0.598074,0.064026
272,0.543000,-0.800019,-0.597558,0.184217,-0.799771,0.602441,0.182414,0.800229,0.602110,0.181980,0.799981,-0.597889,0.183783,-0.800051,-0.597738,0.064217,-0.799803,0.602261,0.062414,0.800196,0.601930,0.061980,0.799949,-0.598069,0.063783
273,0.545000,-0.800036,-0.597568,0.183825,-0.799784,0.602431,0.182216,0.800216,0.602094,0.181982,0.799964,-0.597905,0.183591,-0.800054,-0.597729,0.063825,-0.799802,0.602270,0.062216,0.800198,0.601933,0.061982,0.799946,-0.598066,0.063591
274,0.547000,-0.800039,-0.597562,0.183731,-0.799778,0.602437,0.182170,0.800222,0.602089,0.181916,0.799961,-0.597910,0.183476,-0.800058,-0.597718,0.063731,-0.799797,0.602281,0.062170,0.800203,0.601933,0.061916,0.799942,-0.598066,0.063476
275,0.549000,-0.800039,-0.597557,0.183647,-0.799776,0.602442,0.182090,0.800224,0.602091,0.181832,0.799961,-0.597908,0.183389,-0.800058,-0.597713,0.063647,-0.799795,0.602286,0.062090,0.800205,0.601935,0.061832,0.799942,-0.598064,0.063389
276,0.551000,-0.800041,-0.597561,0.183516,-0.799777,0.602438,0.182011,0.800223,0.602086,0.181796,0.799959,-0.597913,0.183302,-0.800057,-0.597711,0.063516,-0.799793,0.602288,0.062011,0.800207,0.601935,0.061796,0.799943,-0.598064,0.063302
277,0.553000,-0.800046,-0.597562,0.183425,-0.799779,0.602437,0.181942,0.800221,0.602082,0.181786,0.799954,-0.597917,0.183269,-0.800057,-0.597710,0.063425,-0.799791,0.602289,0.061942,0.800209,0.601934,0.061786,0.799943,-0.598065,0.063269
278,0.555000,-0.800051,-0.597565,0.183350,-0.799785,0.602434,0.181886,0.800215,0.602079,0.181801,0.799949,-0.597920,0.183265,-0.800057,-0.597712,0.063351,-0.799791,0.602287,0.061887,0.800209,0.601932,0.061801,0.799942,-0.598067,0.063265
279,0.557000,-0.800054,-0.597573,0.183285,-0.799790,0.602426,0.181844,0.800210,0.602075,0.181809,0.799946,-0.597924,0.183250,-0.800056,-0.597717,0.063285,-0.799793,0.602282,0.061844,0.800207,0.601931,0.061809,0.799944,-0.598069,0.063250
280,0.559000,-0.800056,-0.597580,0.183249,-0.799793,0.602419,0.181806,0.800207,0.602068,0.181807,0.799944,-0.597931,0.183250,-0.800056,-0.597724,0.063249,-0.799793,0.602275,0.061807,0.800207,0.601924,0.061807,0.799944,-0.598075,0.063250
281,0.561000,-0.800059,-0.597587,0.183240,-0.799796,0.602412,0.181784,0.800204,0.602061,0.181821,0.799941,-0.597938,0.183277,-0.800056,-0.597733,0.063240,-0.799793,0.602266,0.061784,0.800207,0.601916,0.061821,0.799944,-0.598083,0.063277
282,0.563000,-0.800061,-0.597590,0.183284,-0.799799,0.602409,0.181786,0.800201,0.602060,0.181844,0.799939,-0.597939,0.183342,-0.800057,-0.597740,0.063284,-0.799795,0.602259,0.061786,0.800205,0.601910,0.061844,0.799943,-0.598089,0.063343
283,0.565000,-0.800061,-0.597591,0.183366,-0.799801,0.602408,0.181811,0.800199,0.602062,0.181869,0.799939,-0.597937,0.183424,-0.800057,-0.597746,0.063366,-0.799797,0.602253,0.061811,0.800203,0.601906,0.061869,0.799943,-0.598093,0.063424
284,0.567000,-0.800062,-0.597591,0.183449,-0.799803,0.602407,0.181843,0.800197,0.602063,0.181913,0.799938,-0.597936,0.183520,-0.800057,-0.597752,0.063449,-0.799798,0.602247,0.061843,0.800202,0.601902,0.061914,0.799943,-0.598097,0.063520
285,0.569000,-0.800064,-0.597594,0.183531,-0.799806,0.602405,0.181892,0.800194,0.602062,0.181981,0.799936,-0.597937,0.183620,-0.800057,-0.597758,0.063531,-0.799799,0.602241,0.061892,0.800201,0.601898,0.061981,0.799943,-0.598101,0.063620
286,0.571000,-0.800065,-0.597599,0.183610,-0.799808,0.602400,0.181971,0.800192,0.602057,0.182076,0.799935,-0.597942,0.183715,-0.800058,-0.597763,0.063611,-0.799800,0.602236,0.061971,0.800200,0.601893,0.062076,0.799942,-0.598105,0.063715
287,0.573000,-0.800067,-0.597603,0.183706,-0.799807,0.602396,0.182088,0.800193,0.602049,0.182183,0.799933,-0.597949,0.183801,-0.800060,-0.597765,0.063706,-0.799800,0.602234,0.062088,0.800200,0.601888,0.062183,0.799940,-0.598111,0.063801
288,0.575000,-0.800070,-0.597609,0.183793,-0.799806,0.602390,0.182230,0.800193,0.602039,0.182326,0.799930,-0.597960,0.183889,-0.800063,-0.597765,0.063793,-0.799799,0.602234,0.062230,0.800201,0.601883,0.062326,0.799937,-0.598116,0.063889
289,0.577000,-0.800073,-0.597616,0.183880,-0.799807,0.602383,0.182394,0.800193,0.602028,0.182488,0.799927,-0.597971,0.183974,-0.800066,-0.597765,0.063880,-0.799800,0.602234,0.062394,0.800200,0.601879,0.062488,0.799934,-0.598120,0.063974
290,0.579000,-0.800075,-0.597626,0.183956,-0.799808,0.602373,0.182569,0.800192,0.602017,0.182667,0.799925,-0.597982,0.184053,-0.800067,-0.597765,0.063956,-0.799800,0.602234,0.062569,0.800200,0.601878,0.062667,0.799933,-0.598121,0.064053
291,0.581000,-0.800075,-0.597639,0.184026,-0.799808,0.602360,0.182757,0.800192,0.602005,0.182849,0.799925,-0.597994,0.184118,-0.800068,-0.597766,0.064026,-0.799802,0.602233,0.062757,0.800198,0.601878,0.062849,0.799932,-0.598121,0.064119
292,0.583000,-0.800074,-0.597653,0.184100,-0.799809,0.602346,0.182950,0.800190,0.601993,0.183036,0.799925,-0.598006,0.184186,-0.800068,-0.597768,0.064100,-0.799803,0.602231,0.062950,0.800197,0.601878,0.063036,0.799932,-0.598121,0.064186
293,0.585000,-0.800073,-0.597664,0.184190,-0.799810,0.602336,0.183130,0.800190,0.601985,0.183201,0.799927,-0.598015,0.184261,-0.800068,-0.597770,0.064190,-0.799805,0.602230,0.063130,0.800195,0.601879,0.063201,0.799932,-0.598121,0.064261
294,0.587000,-0.800072,-0.597671,0.184286,-0.799810,0.602329,0.183290,0.800190,0.601979,0.183345,0.799928,-0.598020,0.184341,-0.800068,-0.597770,0.064286,-0.799806,0.602229,0.063290,0.800194,0.601880,0.063345,0.799932,-0.598120,0.064341
295,0.589000,-0.800071,-0.597676,0.184378,-0.799810,0.602324,0.183435,0.800190,0.601976,0.183471,0.799929,-0.598024,0.184415,-0.800068,-0.597770,0.064378,-0.799807,0.602230,0.063435,0.800193,0.601882,0.063471,0.799932,-0.598118,0.064415
296,0.591000,-0.800069,-0.597680,0.184466,-0.799810,0.602320,0.183566,0.800190,0.601973,0.183582,0.799931,-0.598026,0.184482,-0.800068,-0.597770,0.064466,-0.799808,0.602230,0.063566,0.800192,0.601883,0.063582,0.799932,-0.598116,0.064482
297,0.593000,-0.800069,-0.597682,0.184550,-0.799809,0.602317,0.183678,0.800191,0.601971,0.183681,0.799931,-0.598028,0.184553,-0.800069,-0.597770,0.064550,-0.799809,0.602230,0.063678,0.800191,0.601884,0.063681,0.799931,-0.598115,0.064553
298,0.595000,-0.800069,-0.597683,0.184633,-0.799809,0.602317,0.183776,0.800191,0.601971,0.183771,0.799931,-0.598029,0.184628,-0.800069,-0.597768,0.064633,-0.799810,0.602231,0.063776,0.800190,0.601885,0.063771,0.799931,-0.598114,0.064628
299,0.597000,-0.800069,-0.597681,0.184716,-0.799809,0.602318,0.183860,0.800191,0.601971,0.183850,0.799931,-0.598028,0.184705,-0.800070,-0.597767,0.064716,-0.799810,0.602233,0.063860,0.800190,0.601886,0.063850,0.799930,-0.598114,0.064705
300,0.599000,-0.800070,-0.597680,0.184792,-0.799809,0.602320,0.183938,0.800191,0.601972,0.183921,0.799930,-0.598028,0.184776,-0.800071,-0.597765,0.064792,-0.799810,0.602234,0.063938,0.800190,0.601887,0.063921,0.799929,-0.598113,0.064776
301,0.601000,-0.800070,-0.597679,0.184861,-0.799808,0.602321,0.184014,0.800192,0.601972,0.183989,0.799930,-0.598028,0.184836,-0.800072,-0.597764,0.064861,-0.799810,0.602236,0.064014,0.800190,0.601887,0.063989,0.799928,-0.598113,0.064836
302,0.603000,-0.800070,-0.597680,0.184913,-0.799808,0.602319,0.184094,0.800192,0.601970,0.184064,0.799930,-0.598030,0.184882,-0.800073,-0.597762,0.064913,-0.799810,0.602238,0.064094,0.800190,0.601888,0.064064,0.799927,-0.598112,0.064882
303,0.605000,-0.800070,-0.597685,0.184948,-0.799808,0.602315,0.184185,0.800192,0.601965,0.184145,0.799930,-0.598035,0.184908,-0.800073,-0.597761,0.064948,-0.799811,0.602239,0.064185,0.800189,0.601889,0.064145,0.799927,-0.598111,0.064908
304,0.607000,-0.800071,-0.597689,0.184975,-0.799808,0.602311,0.184269,0.800192,0.601960,0.184222,0.799929,-0.598039,0.184928,-0.800074,-0.597760,0.064975,-0.799811,0.602240,0.064269,0.800189,0.601890,0.064222,0.799926,-0.598110,0.064928
305,0.609000,-0.800071,-0.597694,0.184995,-0.799808,0.602306,0.184347,0.800192,0.601955,0.184293,0.799929,-0.598044,0.184941,-0.800075,-0.597759,0.064995,-0.799812,0.602241,0.064347,0.800188,0.601891,0.064293,0.799925,-0.598109,0.064941
306,0.611000,-0.800071,-0.597699,0.185007,-0.799808,0.602301,0.184415,0.800192,0.601951,0.184357,0.799929,-0.598049,0.184949,-0.800075,-0.597758,0.065007,-0.799813,0.602242,0.064415,0.800187,0.601891,0.064357,0.799925,-0.598108,0.064949
307,0.613000,-0.800071,-0.597702,0.185015,-0.799808,0.602297,0.184474,0.800192,0.601947,0.184411,0.799929,-0.598053,0.184951,-0.800076,-0.597756,0.065015,-0.799813,0.602243,0.064474,0.800187,0.601893,0.064411,0.799924,-0.598107,0.064951
308,0.615000,-0.800071,-0.597706,0.185018,-0.799809,0.602294,0.184522,0.800191,0.601944,0.184453,0.799929,-0.598056,0.184949,-0.800076,-0.597756,0.065018,-0.799814,0.602244,0.064522,0.800186,0.601894,0.064453,0.799924,-0.598106,0.064949
309,0.617000,-0.800071,-0.597710,0.185018,-0.799809,0.602290,0.184560,0.800191,0.601942,0.184484,0.799929,-0.598058,0.184941,-0.800076,-0.597755,0.065018,-0.799815,0.602245,0.064560,0.800185,0.601896,0.064484,0.799924,-0.598104,0.064941
310,0.619000,-0.800070,-0.597713,0.185011,-0.799809,0.602287,0.184590,0.800191,0.601939,0.184507,0.799929,-0.598061,0.184928,-0.800077,-0.597755,0.065011,-0.799816,0.602245,0.064590,0.800184,0.601897,0.064507,0.799923,-0.598103,0.064928
311,0.621000,-0.800070,-0.597716,0.185000,-0.799810,0.602284,0.184611,0.800190,0.601936,0.184523,0.799930,-0.598063,0.184912,-0.800077,-0.597755,0.065000,-0.799816,0.602245,0.064611,0.800184,0.601898,0.064523,0.799923,-0.598102,0.064912
312,0.623000,-0.800070,-0.597718,0.184983,-0.799810,0.602282,0.184622,0.800190,0.601934,0.184531,0.799930,-0.598065,0.184892,-0.800077,-0.597754,0.064983,-0.799817,0.602246,0.064622,0.800183,0.601898,0.064531,0.799923,-0.598102,0.064892
313,0.625000,-0.800070,-0.597720,0.184962,-0.799810,0.602280,0.184622,0.800190,0.601933,0.184528,0.799930,-0.598067,0.184869,-0.800077,-0.597754,0.064962,-0.799817,0.602246,0.064622,0.800183,0.601899,0.064528,0.799923,-0.598101,0.064869
314,0.627000,-0.800070,-0.597722,0.184936,-0.799811,0.602278,0.184610,0.800189,0.601932,0.184514,0.799930,-0.598068,0.184840,-0.800078,-0.597754,0.064936,-0.799818,0.602246,0.064610,0.800182,0.601899,0.064514,0.799922,-0.598101,0.064840
315,0.629000,-0.800071,-0.597723,0.184902,-0.799811,0.602277,0.184588,0.800189,0.601931,0.184490,0.799929,-0.598069,0.184805,-0.800078,-0.597754,0.064902,-0.799818,0.602246,0.064588,0.800182,0.601899,0.064490,0.799922,-0.598101,0.064805
316,0.631000,-0.800071,-0.597724,0.184862,-0.799811,0.602276,0.184555,0.800188,0.601930,0.184458,0.799929,-0.598070,0.184764,-0.800078,-0.597755,0.064862,-0.799819,0.602245,0.064555,0.800181,0.601899,0.064458,0.799922,-0.598100,0.064764
317,0.633000,-0.800071,-0.597725,0.184814,-0.799812,0.602275,0.184515,0.800188,0.601930,0.184420,0.799929,-0.598070,0.184718,-0.800078,-0.597755,0.064814,-0.799819,0.602245,0.064515,0.800181,0.601900,0.064420,0.799922,-0.598100,0.064718
318,0.635000,-0.800071,-0.597726,0.184759,-0.799813,0.602274,0.184473,0.800187,0.601929,0.184379,0.799929,-0.598071,0.184665,-0.800079,-0.597755,0.064759,-0.799820,0.602245,0.064473,0.800180,0.601900,0.064379,0.799921,-0.598100,0.064665
319,0.637000,-0.800072,-0.597728,0.184696,-0.799813,0.602272,0.184430,0.800187,0.601927,0.184337,0.799928,-0.598073,0.184602,-0.800079,-0.597755,0.064696,-0.799820,0.602245,0.064430,0.800180,0.601900,0.064337,0.799921,-0.598100,0.064602
320,0.639000,-0.800072,-0.597730,0.184630,-0.799813,0.602270,0.184381,0.800187,0.601926,0.184288,0.799928,-0.598074,0.184537,-0.800079,-0.597755,0.064630,-0.799820,0.602245,0.064381,0.800180,0.601901,0.064288,0.799921,-0.598099,0.064537
321,0.641000,-0.800072,-0.597731,0.184563,-0.799814,0.602269,0.184325,0.800186,0.601925,0.184232,0.799928,-0.598075,0.184470,-0.800079,-0.597755,0.064563,-0.799821,0.602245,0.064325,0.800179,0.601901,0.064232,0.799921,-0.598099,0.064470
322,0.643000,-0.800072,-0.597732,0.184493,-0.799814,0.602268,0.184263,0.800185,0.601925,0.184172,0.799928,-0.598075,0.184403,-0.800079,-0.597755,0.064493,-0.799821,0.602245,0.064263,0.800179,0.601902,0.064172,0.799921,-0.598098,0.064403
323,0.645000,-0.800072,-0.597732,0.184424,-0.799815,0.602268,0.184194,0.800185,0.601925,0.184107,0.799928,-0.598075,0.184336,-0.800079,-0.597755,0.064424,-0.799822,0.602245,0.064194,0.800178,0.601902,0.064107,0.799921,-0.598098,0.064336
324,0.647000,-0.800073,-0.597731,0.184355,-0.799816,0.602269,0.184121,0.800184,0.601926,0.184037,0.799927,-0.598074,0.184272,-0.800079,-0.597755,0.064355,-0.799822,0.602245,0.064121,0.800178,0.601902,0.064037,0.799921,-0.598097,0.064272
325,0.649000,-0.800073,-0.597730,0.184290,-0.799816,0.602270,0.184043,0.800184,0.601928,0.183965,0.799927,-0.598072,0.184212,-0.800079,-0.597755,0.064290,-0.799822,0.602245,0.064043,0.800178,0.601903,0.063965,0.799921,-0.598097,0.064212
326,0.651000,-0.800074,-0.597728,0.184227,-0.799817,0.602272,0.183963,0.800183,0.601930,0.183893,0.799926,-0.598070,0.184157,-0.800079,-0.597755,0.064227,-0.799822,0.602245,0.063963,0.800178,0.601903,0.063893,0.799921,-0.598097,0.064157
327,0.653000,-0.800074,-0.597726,0.184169,-0.799818,0.602274,0.183882,0.800182,0.601932,0.183820,0.799926,-0.598068,0.184107,-0.800079,-0.597755,0.064169,-0.799822,0.602245,0.063882,0.800178,0.601903,0.063820,0.799921,-0.598097,0.064107
328,0.655000,-0.800075,-0.597723,0.184116,-0.799819,0.602277,0.183801,0.800181,0.601935,0.183748,0.799925,-0.598065,0.184064,-0.800079,-0.597755,0.064116,-0.799823,0.602245,0.063801,0.800177,0.601903,0.063748,0.799921,-0.598097,0.064064
329,0.657000,-0.800076,-0.597721,0.184069,-0.799819,0.602279,0.183722,0.800181,0.601937,0.183679,0.799924,-0.598063,0.184026,-0.800079,-0.597755,0.064069,-0.799822,0.602245,0.063722,0.800178,0.601902,0.063679,0.799921,-0.598098,0.064026
330,0.659000,-0.800077,-0.597717,0.184028,-0.799819,0.602283,0.183645,0.800181,0.601940,0.183613,0.799923,-0.598060,0.183996,-0.800079,-0.597755,0.064028,-0.799822,0.602244,0.063645,0.800178,0.601901,0.063613,0.799921,-0.598099,0.063996
331,0.661000,-0.800078,-0.597713,0.183995,-0.799820,0.602287,0.183571,0.800180,0.601943,0.183550,0.799922,-0.598057,0.183974,-0.800079,-0.597755,0.063995,-0.799821,0.602245,0.063571,0.800179,0.601901,0.063550,0.799921,-0.598099,0.063974
332,0.663000,-0.800078,-0.597709,0.183971,-0.799820,0.602291,0.183502,0.800180,0.601946,0.183492,0.799922,-0.598054,0.183961,-0.800079,-0.597756,0.063971,-0.799821,0.602244,0.063502,0.800179,0.601899,0.063492,0.799921,-0.598100,0.063961
333,0.665000,-0.800079,-0.597705,0.183957,-0.799820,0.602295,0.183439,0.800180,0.601949,0.183439,0.799921,-0.598050,0.183957,-0.800079,-0.597757,0.063957,-0.799820,0.602243,0.063439,0.800180,0.601898,0.063439,0.799921,-0.598102,0.063957
334,0.667000,-0.800080,-0.597701,0.183952,-0.799821,0.602299,0.183382,0.800179,0.601953,0.183391,0.799920,-0.598046,0.183962,-0.800079,-0.597758,0.063952,-0.799820,0.602242,0.063382,0.800180,0.601896,0.063391,0.799921,-0.598104,0.063962
335,0.669000,-0.800080,-0.597696,0.183957,-0.799821,0.602303,0.183330,0.800179,0.601958,0.183348,0.799920,-0.598042,0.183975,-0.800079,-0.597759,0.063957,-0.799820,0.602241,0.063330,0.800180,0.601895,0.063348,0.799921,-0.598105,0.063975
336,0.671000,-0.800081,-0.597692,0.183971,-0.799821,0.602308,0.183286,0.800179,0.601962,0.183311,0.799919,-0.598038,0.183996,-0.800079,-0.597760,0.063971,-0.799819,0.602239,0.063286,0.800181,0.601893,0.063311,0.799921,-0.598107,0.063996
337,0.673000,-0.800081,-0.597687,0.183992,-0.799821,0.602313,0.183248,0.800179,0.601966,0.183279,0.799919,-0.598034,0.184024,-0.800079,-0.597761,0.063992,-0.799819,0.602238,0.063248,0.800181,0.601891,0.063279,0.799921,-0.598109,0.064024
338,0.675000,-0.800081,-0.597682,0.184022,-0.799821,0.602318,0.183216,0.800179,0.601970,0.183252,0.799919,-0.598029,0.184058,-0.800079,-0.597763,0.064022,-0.799818,0.602237,0.063216,0.800182,0.601890,0.063252,0.799921,-0.598110,0.064058
339,0.677000,-0.800081,-0.597677,0.184059,-0.799821,0.602322,0.183191,0.800179,0.601975,0.183230,0.799919,-0.598025,0.184098,-0.800078,-0.597764,0.064059,-0.799818,0.602236,0.063191,0.800182,0.601888,0.063230,0.799922,-0.598111,0.064098
340,0.679000,-0.800081,-0.597672,0.184100,-0.799820,0.602327,0.183172,0.800180,0.601980,0.183213,0.799919,-0.598020,0.184141,-0.800078,-0.597765,0.064101,-0.799817,0.602234,0.063172,0.800183,0.601887,0.063213,0.799922,-0.598113,0.064141
341,0.681000,-0.800080,-0.597668,0.184147,-0.799820,0.602332,0.183160,0.800180,0.601984,0.183201,0.799920,-0.598015,0.184188,-0.800077,-0.597767,0.064147,-0.799817,0.602233,0.063160,0.800183,0.601886,0.063201,0.799923,-0.598114,0.064188
342,0.683000,-0.800080,-0.597664,0.184197,-0.799819,0.602336,0.183155,0.800181,0.601989,0.183195,0.799920,-0.598011,0.184237,-0.800077,-0.597768,0.064197,-0.799816,0.602232,0.063155,0.800184,0.601885,0.063195,0.799923,-0.598115,0.064237
343,0.685000,-0.800079,-0.597660,0.184248,-0.799819,0.602340,0.183156,0.800181,0.601993,0.183195,0.799921,-0.598007,0.184287,-0.800076,-0.597769,0.064248,-0.799816,0.602231,0.063157,0.800184,0.601884,0.063195,0.799924,-0.598116,0.064287
344,0.687000,-0.800079,-0.597656,0.184301,-0.799818,0.602343,0.183164,0.800182,0.601996,0.183199,0.799921,-0.598003,0.184337,-0.800076,-0.597770,0.064301,-0.799816,0.602230,0.063164,0.800184,0.601883,0.063199,0.799924,-0.598117,0.064337
345,0.689000,-0.800078,-0.597653,0.184355,-0.799818,0.602347,0.183176,0.800182,0.602000,0.183209,0.799922,-0.598000,0.184387,-0.800075,-0.597771,0.064355,-0.799815,0.602229,0.063177,0.800185,0.601882,0.063209,0.799925,-0.598117,0.064387
346,0.691000,-0.800077,-0.597650,0.184408,-0.799817,0.602349,0.183194,0.800183,0.602003,0.183222,0.799923,-0.597997,0.184436,-0.800075,-0.597771,0.064408,-0.799815,0.602228,0.063194,0.800185,0.601881,0.063222,0.799925,-0.598118,0.064436
347,0.693000,-0.800076,-0.597647,0.184460,-0.799816,0.602352,0.183216,0.800184,0.602005,0.183240,0.799924,-0.597994,0.184483,-0.800074,-0.597772,0.064460,-0.799815,0.602228,0.063216,0.800185,0.601881,0.063240,0.799926,-0.598118,0.064483
348,0.695000,-0.800075,-0.597645,0.184511,-0.799816,0.602354,0.183242,0.800184,0.602008,0.183261,0.799925,-0.597992,0.184530,-0.800074,-0.597772,0.064511,-0.799814,0.602227,0.063243,0.800186,0.601881,0.063261,0.799926,-0.598119,0.064530
349,0.697000,-0.800075,-0.597644,0.184561,-0.799815,0.602356,0.183272,0.800185,0.602009,0.183286,0.799925,-0.597990,0.184575,-0.800074,-0.597773,0.064561,-0.799814,0.602227,0.063272,0.800186,0.601881,0.063286,0.799926,-0.598119,0.064575
350,0.699000,-0.800074,-0.597642,0.184608,-0.799814,0.602357,0.183303,0.800186,0.602011,0.183313,0.799926,-0.597988,0.184618,-0.800073,-0.597773,0.064608,-0.799814,0.602227,0.063303,0.800186,0.601881,0.063313,0.799927,-0.598119,0.064618
351,0.701000,-0.800073,-0.597641,0.184653,-0.799814,0.602358,0.183337,0.800186,0.602012,0.183342,0.799927,-0.597987,0.184659,-0.800073,-0.597773,0.064654,-0.799813,0.602226,0.063337,0.800187,0.601881,0.063342,0.799927,-0.598119,0.064659
352,0.703000,-0.800072,-0.597641,0.184696,-0.799813,0.602359,0.183371,0.800187,0.602013,0.183373,0.799928,-0.597986,0.184698,-0.800072,-0.597773,0.064696,-0.799813,0.602226,0.063371,0.800187,0.601881,0.063373,0.799928,-0.598119,0.064698
353,0.705000,-0.800071,-0.597640,0.184736,-0.799813,0.602359,0.183405,0.800187,0.602014,0.183404,0.799929,-0.597985,0.184735,-0.800071,-0.597773,0.064736,-0.799813,0.602226,0.063406,0.800187,0.601881,0.063404,0.799928,-0.598118,0.064735
354,0.707000,-0.800071,-0.597640,0.184773,-0.799812,0.602359,0.183440,0.800188,0.602015,0.183436,0.799929,-0.597985,0.184769,-0.800071,-0.597773,0.064773,-0.799813,0.602226,0.063440,0.800187,0.601881,0.063436,0.799929,-0.598118,0.064769
