# chassis, 1600, 1200, 120
# start time, 1.2
# C1, 1600, 1200, 120
# C2, 1600, -1200, 120
# C3, -1600, -1200, 120
# C4, -1600, 1200, 120
# C5, 1600, 1200, -120
# C6, 1600, -1200, -120
# C7, -1600, -1200, -120
# C8, -1600, 1200, -120
Frame,Time,C1_X,C1_Y,C1_Z,C2_X,C2_Y,C2_Z,C3_X,C3_Y,C3_Z,C4_X,C4_Y,C4_Z,C5_X,C5_Y,C5_Z,C6_X,C6_Y,C6_Z,C7_X,C7_Y,C7_Z,C8_X,C8_Y,C8_Z
253,0.505000,0.920713,-0.060036,0.785624,-0.115213,-0.134840,0.184573,-0.922594,0.000193,1.559311,0.113332,0.074996,2.160361,0.919358,0.059301,0.773106,-0.116568,-0.015502,0.172056,-0.923949,0.119530,1.546793,0.111978,0.194334,2.147843
254,0.507000,0.920715,-0.059728,0.785624,-0.115204,-0.134832,0.184599,-0.922597,0.000522,1.559297,0.113322,0.075627,2.160322,0.919347,0.059606,0.773070,-0.116572,-0.015499,0.172045,-0.923965,0.119856,1.546744,0.111954,0.194960,2.147769
255,0.509000,0.920717,-0.059419,0.785624,-0.115194,-0.134825,0.184624,-0.922600,0.000854,1.559283,0.113312,0.076260,2.160283,0.919335,0.059911,0.773034,-0.116577,-0.015495,0.172034,-0.923982,0.120183,1.546694,0.111930,0.195590,2.147693
256,0.511000,0.920720,-0.059107,0.785624,-0.115185,-0.134817,0.184650,-0.922602,0.001186,1.559270,0.113302,0.076896,2.160244,0.919324,0.060218,0.772998,-0.116581,-0.015491,0.172024,-0.923999,0.120512,1.546644,0.111906,0.196222,2.147618
257,0.513000,0.920722,-0.058795,0.785624,-0.115175,-0.134810,0.184676,-0.922605,0.001521,1.559256,0.113292,0.077535,2.160204,0.919312,0.060527,0.772961,-0.116585,-0.015488,0.172013,-0.924015,0.120842,1.546594,0.111882,0.196857,2.147542
258,0.515000,0.920725,-0.058481,0.785624,-0.115165,-0.134802,0.184702,-0.922607,0.001856,1.559243,0.113283,0.078177,2.160165,0.919301,0.060837,0.772925,-0.116589,-0.015484,0.172003,-0.924031,0.121174,1.546544,0.111859,0.197495,2.147465
259,0.517000,0.920728,-0.058165,0.785624,-0.115155,-0.134794,0.184729,-0.922609,0.002194,1.559230,0.113274,0.078823,2.160125,0.919289,0.061148,0.772888,-0.116594,-0.015481,0.171993,-0.924047,0.121507,1.546494,0.111835,0.198136,2.147389
260,0.519000,0.920730,-0.057848,0.785624,-0.115146,-0.134787,0.184756,-0.922611,0.002532,1.559217,0.113265,0.079471,2.160085,0.919278,0.061461,0.772851,-0.116598,-0.015477,0.171983,-0.924064,0.121842,1.546444,0.111812,0.198780,2.147312
261,0.521000,0.920733,-0.057529,0.785624,-0.115136,-0.134779,0.184784,-0.922613,0.002873,1.559204,0.113256,0.080122,2.160044,0.919266,0.061776,0.772813,-0.116602,-0.015474,0.171973,-0.924080,0.122178,1.546394,0.111789,0.199427,2.147234
262,0.523000,0.920736,-0.057209,0.785624,-0.115125,-0.134771,0.184811,-0.922615,0.003215,1.559192,0.113247,0.080776,2.160004,0.919255,0.062092,0.772776,-0.116606,-0.015470,0.171964,-0.924096,0.122516,1.546344,0.111766,0.200077,2.147156
263,0.525000,0.920739,-0.056888,0.785623,-0.115115,-0.134763,0.184839,-0.922616,0.003558,1.559179,0.113238,0.081434,2.159963,0.919244,0.062409,0.772738,-0.116611,-0.015466,0.171954,-0.924111,0.122855,1.546294,0.111743,0.200731,2.147078
264,0.527000,0.920742,-0.056564,0.785623,-0.115105,-0.134755,0.184868,-0.922617,0.003903,1.559167,0.113230,0.082094,2.159922,0.919232,0.062728,0.772700,-0.116615,-0.015463,0.171944,-0.924127,0.123196,1.546244,0.111720,0.201387,2.146999
265,0.529000,0.920745,-0.056239,0.785622,-0.115095,-0.134747,0.184896,-0.922618,0.004250,1.559154,0.113222,0.082758,2.159880,0.919221,0.063049,0.772661,-0.116619,-0.015459,0.171935,-0.924143,0.123538,1.546193,0.111697,0.202046,2.146919
266,0.531000,0.920749,-0.055913,0.785622,-0.115084,-0.134739,0.184925,-0.922619,0.004598,1.559142,0.113214,0.083424,2.159839,0.919209,0.063371,0.772623,-0.116623,-0.015455,0.171926,-0.924158,0.123882,1.546143,0.111675,0.202708,2.146840
267,0.533000,0.920752,-0.055585,0.785621,-0.115074,-0.134731,0.184954,-0.922620,0.004948,1.559130,0.113206,0.084094,2.159797,0.919198,0.063695,0.772584,-0.116628,-0.015452,0.171917,-0.924174,0.124227,1.546092,0.111652,0.203374,2.146759
268,0.535000,0.920755,-0.055255,0.785620,-0.115063,-0.134723,0.184983,-0.922621,0.005299,1.559118,0.113198,0.084767,2.159754,0.919187,0.064020,0.772544,-0.116632,-0.015448,0.171907,-0.924189,0.124574,1.546042,0.111630,0.204042,2.146678
269,0.537000,0.920759,-0.054924,0.785619,-0.115053,-0.134715,0.185013,-0.922621,0.005652,1.559105,0.113191,0.085443,2.159712,0.919175,0.064346,0.772504,-0.116636,-0.015445,0.171898,-0.924204,0.124923,1.545991,0.111607,0.204714,2.146597
270,0.539000,0.920762,-0.054592,0.785618,-0.115042,-0.134707,0.185043,-0.922621,0.006007,1.559093,0.113183,0.086123,2.159668,0.919164,0.064675,0.772464,-0.116640,-0.015441,0.171889,-0.924220,0.125273,1.545940,0.111585,0.205389,2.146515
271,0.541000,0.920766,-0.054257,0.785616,-0.115031,-0.134699,0.185073,-0.922621,0.006363,1.559081,0.113176,0.086805,2.159625,0.919153,0.065005,0.772424,-0.116645,-0.015437,0.171880,-0.924235,0.125625,1.545889,0.111563,0.206067,2.146433
272,0.543000,0.920770,-0.053921,0.785615,-0.115020,-0.134691,0.185103,-0.922621,0.006721,1.559069,0.113169,0.087491,2.159581,0.919141,0.065336,0.772383,-0.116649,-0.015434,0.171872,-0.924250,0.125978,1.545838,0.111541,0.206748,2.146350
273,0.545000,0.920774,-0.053584,0.785613,-0.115010,-0.134683,0.185133,-0.922621,0.007081,1.559057,0.113163,0.088180,2.159537,0.919130,0.065669,0.772342,-0.116653,-0.015430,0.171863,-0.924264,0.126333,1.545787,0.111519,0.207432,2.146266
274,0.547000,0.920778,-0.053244,0.785611,-0.114999,-0.134674,0.185164,-0.922620,0.007442,1.559046,0.113156,0.088872,2.159493,0.919119,0.066004,0.772301,-0.116657,-0.015426,0.171854,-0.924279,0.126690,1.545735,0.111497,0.208120,2.146182
275,0.549000,0.920782,-0.052903,0.785609,-0.114987,-0.134666,0.185195,-0.922620,0.007805,1.559034,0.113150,0.089567,2.159448,0.919108,0.066340,0.772259,-0.116662,-0.015423,0.171845,-0.924294,0.127048,1.545684,0.111475,0.208811,2.146098
276,0.551000,0.920786,-0.052561,0.785607,-0.114976,-0.134658,0.185226,-0.922619,0.008169,1.559022,0.113143,0.090266,2.159402,0.919096,0.066678,0.772217,-0.116666,-0.015419,0.171836,-0.924308,0.127408,1.545632,0.111454,0.209505,2.146012
277,0.553000,0.920790,-0.052217,0.785604,-0.114965,-0.134649,0.185258,-0.922618,0.008536,1.559010,0.113137,0.090968,2.159356,0.919085,0.067017,0.772174,-0.116670,-0.015415,0.171828,-0.924323,0.127770,1.545580,0.111432,0.210202,2.145926
278,0.555000,0.920795,-0.051871,0.785602,-0.114954,-0.134641,0.185289,-0.922617,0.008904,1.558998,0.113131,0.091674,2.159310,0.919074,0.067358,0.772131,-0.116674,-0.015412,0.171819,-0.924337,0.128133,1.545527,0.111411,0.210903,2.145840
279,0.557000,0.920799,-0.051523,0.785599,-0.114942,-0.134632,0.185321,-0.922615,0.009273,1.558986,0.113126,0.092382,2.159264,0.919063,0.067701,0.772088,-0.116678,-0.015408,0.171810,-0.924352,0.128498,1.545475,0.111389,0.211607,2.145753
280,0.559000,0.920803,-0.051174,0.785596,-0.114931,-0.134624,0.185353,-0.922614,0.009645,1.558974,0.113120,0.093094,2.159217,0.919051,0.068046,0.772044,-0.116683,-0.015404,0.171801,-0.924366,0.128864,1.545422,0.111368,0.212314,2.145665
281,0.561000,0.920808,-0.050823,0.785592,-0.114919,-0.134615,0.185385,-0.922612,0.010018,1.558962,0.113115,0.093810,2.159169,0.919040,0.068392,0.772000,-0.116687,-0.015401,0.171793,-0.924380,0.129232,1.545370,0.111347,0.213025,2.145577
282,0.563000,0.920813,-0.050470,0.785589,-0.114907,-0.134607,0.185418,-0.922610,0.010392,1.558950,0.113110,0.094529,2.159121,0.919029,0.068739,0.771955,-0.116691,-0.015397,0.171784,-0.924394,0.129602,1.545316,0.111326,0.213738,2.145487
283,0.565000,0.920818,-0.050116,0.785585,-0.114895,-0.134598,0.185450,-0.922608,0.010769,1.558938,0.113105,0.095251,2.159072,0.919018,0.069089,0.771910,-0.116695,-0.015393,0.171775,-0.924408,0.129974,1.545263,0.111305,0.214456,2.145398
284,0.567000,0.920822,-0.049760,0.785581,-0.114884,-0.134589,0.185483,-0.922606,0.011147,1.558926,0.113100,0.095977,2.159024,0.919007,0.069440,0.771864,-0.116699,-0.015390,0.171767,-0.924422,0.130347,1.545210,0.111284,0.215177,2.145307
285,0.569000,0.920827,-0.049402,0.785576,-0.114872,-0.134581,0.185516,-0.922603,0.011527,1.558914,0.113096,0.096706,2.158974,0.918995,0.069793,0.771818,-0.116703,-0.015386,0.171758,-0.924435,0.130722,1.545156,0.111264,0.215901,2.145216
286,0.571000,0.920832,-0.049042,0.785572,-0.114859,-0.134572,0.185549,-0.922601,0.011909,1.558901,0.113091,0.097439,2.158924,0.918984,0.070147,0.771772,-0.116708,-0.015382,0.171749,-0.924449,0.131099,1.545102,0.111243,0.216628,2.145124
287,0.573000,0.920838,-0.048681,0.785567,-0.114847,-0.134563,0.185582,-0.922598,0.012293,1.558889,0.113087,0.098175,2.158874,0.918973,0.070503,0.771725,-0.116712,-0.015379,0.171740,-0.924462,0.131477,1.545048,0.111222,0.217359,2.145032
288,0.575000,0.920843,-0.048318,0.785561,-0.114835,-0.134555,0.185616,-0.922595,0.012678,1.558877,0.113083,0.098915,2.158823,0.918962,0.070861,0.771677,-0.116716,-0.015375,0.171732,-0.924476,0.131857,1.544993,0.111202,0.218094,2.144939
289,0.577000,0.920848,-0.047953,0.785556,-0.114823,-0.134546,0.185649,-0.922592,0.013065,1.558865,0.113079,0.099658,2.158771,0.918951,0.071221,0.771629,-0.116720,-0.015372,0.171723,-0.924489,0.132239,1.544938,0.111182,0.218832,2.144845
290,0.579000,0.920853,-0.047586,0.785550,-0.114810,-0.134538,0.185683,-0.922588,0.013454,1.558852,0.113075,0.100405,2.158719,0.918939,0.071582,0.771581,-0.116724,-0.015369,0.171714,-0.924502,0.132623,1.544883,0.111161,0.219574,2.144750
291,0.581000,0.920859,-0.047218,0.785544,-0.114798,-0.134529,0.185717,-0.922585,0.013845,1.558840,0.113072,0.101156,2.158667,0.918928,0.071945,0.771532,-0.116728,-0.015366,0.171705,-0.924516,0.133008,1.544828,0.111141,0.220320,2.144654
292,0.583000,0.920865,-0.046848,0.785538,-0.114785,-0.134521,0.185752,-0.922581,0.014237,1.558827,0.113068,0.101911,2.158613,0.918917,0.072310,0.771483,-0.116732,-0.015363,0.171697,-0.924529,0.133395,1.544772,0.111121,0.221069,2.144558
293,0.585000,0.920870,-0.046476,0.785531,-0.114772,-0.134513,0.185786,-0.922577,0.014631,1.558815,0.113065,0.102669,2.158560,0.918906,0.072677,0.771433,-0.116737,-0.015360,0.171688,-0.924542,0.133784,1.544716,0.111101,0.221821,2.144461
294,0.587000,0.920876,-0.046102,0.785524,-0.114759,-0.134505,0.185821,-0.922573,0.015028,1.558802,0.113062,0.103431,2.158505,0.918895,0.073045,0.771382,-0.116741,-0.015358,0.171679,-0.924554,0.134175,1.544660,0.111081,0.222578,2.144363
295,0.589000,0.920882,-0.045727,0.785517,-0.114747,-0.134497,0.185856,-0.922569,0.015426,1.558789,0.113059,0.104196,2.158451,0.918883,0.073415,0.771331,-0.116745,-0.015356,0.171670,-0.924567,0.134567,1.544603,0.111061,0.223338,2.144265
296,0.591000,0.920888,-0.045349,0.785510,-0.114733,-0.134490,0.185891,-0.922564,0.015825,1.558776,0.113057,0.104966,2.158395,0.918872,0.073787,0.771280,-0.116749,-0.015354,0.171661,-0.924580,0.134962,1.544546,0.111041,0.224102,2.144165
297,0.593000,0.920894,-0.044970,0.785502,-0.114720,-0.134482,0.185926,-0.922560,0.016227,1.558763,0.113054,0.105739,2.158339,0.918861,0.074161,0.771227,-0.116753,-0.015352,0.171652,-0.924593,0.135358,1.544489,0.111022,0.224870,2.144065
298,0.595000,0.920900,-0.044589,0.785494,-0.114707,-0.134475,0.185962,-0.922555,0.016631,1.558750,0.113052,0.106516,2.158282,0.918850,0.074536,0.771175,-0.116757,-0.015350,0.171643,-0.924605,0.135756,1.544432,0.111002,0.225641,2.143964
299,0.597000,0.920906,-0.044206,0.785485,-0.114694,-0.134468,0.185997,-0.922550,0.017036,1.558737,0.113050,0.107297,2.158225,0.918839,0.074913,0.771122,-0.116761,-0.015348,0.171634,-0.924617,0.136155,1.544374,0.110983,0.226417,2.143862
300,0.599000,0.920912,-0.043821,0.785476,-0.114680,-0.134461,0.186033,-0.922545,0.017443,1.558724,0.113048,0.108082,2.158167,0.918827,0.075292,0.771068,-0.116766,-0.015347,0.171625,-0.924630,0.136557,1.544316,0.110963,0.227196,2.143759
301,0.601000,0.920919,-0.043435,0.785467,-0.114667,-0.134454,0.186069,-0.922539,0.017852,1.558711,0.113046,0.108871,2.158109,0.918816,0.075673,0.771013,-0.116770,-0.015346,0.171616,-0.924642,0.136960,1.544257,0.110944,0.227979,2.143655
302,0.603000,0.920925,-0.043046,0.785457,-0.114653,-0.134447,0.186105,-0.922534,0.018263,1.558697,0.113045,0.109664,2.158049,0.918805,0.076056,0.770958,-0.116774,-0.015345,0.171606,-0.924654,0.137365,1.544198,0.110924,0.228766,2.143550
303,0.605000,0.920932,-0.042656,0.785447,-0.114639,-0.134440,0.186142,-0.922528,0.018676,1.558684,0.113044,0.110461,2.157990,0.918794,0.076440,0.770903,-0.116778,-0.015344,0.171597,-0.924666,0.137772,1.544139,0.110905,0.229557,2.143445
304,0.607000,0.920939,-0.042264,0.785437,-0.114626,-0.134434,0.186178,-0.922522,0.019091,1.558670,0.113042,0.111262,2.157929,0.918782,0.076827,0.770847,-0.116782,-0.015344,0.171588,-0.924678,0.138181,1.544080,0.110886,0.230352,2.143338
305,0.609000,0.920945,-0.041869,0.785427,-0.114612,-0.134428,0.186215,-0.922516,0.019508,1.558656,0.113041,0.112066,2.157868,0.918771,0.077215,0.770790,-0.116786,-0.015344,0.171578,-0.924690,0.138592,1.544020,0.110867,0.231151,2.143231
306,0.611000,0.920952,-0.041473,0.785416,-0.114598,-0.134422,0.186252,-0.922509,0.019927,1.558642,0.113041,0.112875,2.157806,0.918760,0.077605,0.770733,-0.116790,-0.015344,0.171569,-0.924702,0.139005,1.543959,0.110848,0.231953,2.143123
307,0.613000,0.920959,-0.041075,0.785404,-0.114583,-0.134416,0.186289,-0.922503,0.020347,1.558628,0.113040,0.113688,2.157743,0.918748,0.077997,0.770675,-0.116794,-0.015344,0.171559,-0.924713,0.139419,1.543899,0.110829,0.232760,2.143014
308,0.615000,0.920966,-0.040675,0.785393,-0.114569,-0.134410,0.186327,-0.922496,0.020770,1.558614,0.113040,0.114505,2.157680,0.918737,0.078390,0.770616,-0.116798,-0.015344,0.171550,-0.924725,0.139836,1.543838,0.110810,0.233571,2.142904
309,0.617000,0.920973,-0.040274,0.785380,-0.114555,-0.134405,0.186364,-0.922489,0.021195,1.558600,0.113039,0.115326,2.157616,0.918726,0.078786,0.770557,-0.116803,-0.015345,0.171540,-0.924737,0.140254,1.543776,0.110792,0.234385,2.142793
310,0.619000,0.920981,-0.039870,0.785368,-0.114540,-0.134399,0.186402,-0.922482,0.021621,1.558586,0.113039,0.116151,2.157552,0.918714,0.079184,0.770497,-0.116807,-0.015346,0.171531,-0.924748,0.140675,1.543714,0.110773,0.235204,2.142681
311,0.621000,0.920988,-0.039464,0.785355,-0.114526,-0.134394,0.186440,-0.922474,0.022050,1.558571,0.113039,0.116980,2.157486,0.918703,0.079583,0.770436,-0.116811,-0.015347,0.171521,-0.924759,0.141097,1.543652,0.110754,0.236027,2.142568
312,0.623000,0.920995,-0.039056,0.785342,-0.114511,-0.134389,0.186478,-0.922467,0.022480,1.558556,0.113040,0.117813,2.157420,0.918692,0.079985,0.770375,-0.116815,-0.015348,0.171511,-0.924770,0.141521,1.543590,0.110736,0.236854,2.142454
313,0.625000,0.921003,-0.038646,0.785328,-0.114496,-0.134384,0.186516,-0.922459,0.022913,1.558541,0.113040,0.118651,2.157353,0.918680,0.080388,0.770313,-0.116819,-0.015350,0.171501,-0.924782,0.141947,1.543527,0.110718,0.237685,2.142339
314,0.627000,0.921010,-0.038235,0.785314,-0.114481,-0.134380,0.186554,-0.922451,0.023348,1.558526,0.113041,0.119493,2.157286,0.918669,0.080793,0.770251,-0.116823,-0.015352,0.171491,-0.924793,0.142376,1.543463,0.110699,0.238521,2.142223
315,0.629000,0.921018,-0.037821,0.785299,-0.114466,-0.134375,0.186593,-0.922443,0.023784,1.558511,0.113042,0.120339,2.157217,0.918657,0.081200,0.770188,-0.116827,-0.015354,0.171481,-0.924804,0.142806,1.543400,0.110681,0.239360,2.142106
316,0.631000,0.921026,-0.037405,0.785284,-0.114451,-0.134371,0.186632,-0.922434,0.024223,1.558496,0.113043,0.121189,2.157148,0.918646,0.081610,0.770124,-0.116831,-0.015356,0.171471,-0.924814,0.143238,1.543335,0.110663,0.240204,2.141988
317,0.633000,0.921034,-0.036987,0.785269,-0.114436,-0.134367,0.186671,-0.922426,0.024664,1.558480,0.113044,0.122043,2.157079,0.918634,0.082021,0.770059,-0.116835,-0.015359,0.171461,-0.924825,0.143672,1.543271,0.110645,0.241051,2.141869
318,0.635000,0.921042,-0.036567,0.785253,-0.114421,-0.134363,0.186710,-0.922417,0.025107,1.558465,0.113045,0.122902,2.157008,0.918623,0.082434,0.769994,-0.116839,-0.015361,0.171451,-0.924836,0.144108,1.543206,0.110626,0.241903,2.141749
319,0.637000,0.921050,-0.036145,0.785237,-0.114405,-0.134359,0.186749,-0.922408,0.025552,1.558449,0.113047,0.123765,2.156936,0.918611,0.082849,0.769928,-0.116843,-0.015364,0.171441,-0.924846,0.144546,1.543140,0.110609,0.242760,2.141628
320,0.639000,0.921058,-0.035721,0.785220,-0.114389,-0.134355,0.186789,-0.922399,0.025999,1.558433,0.113049,0.124632,2.156864,0.918600,0.083266,0.769862,-0.116848,-0.015367,0.171430,-0.924857,0.144986,1.543075,0.110591,0.243620,2.141506
321,0.641000,0.921066,-0.035295,0.785203,-0.114374,-0.134352,0.186829,-0.922389,0.026448,1.558417,0.113051,0.125504,2.156791,0.918588,0.083685,0.769794,-0.116852,-0.015371,0.171420,-0.924867,0.145428,1.543008,0.110573,0.244485,2.141383
322,0.643000,0.921075,-0.034867,0.785185,-0.114358,-0.134348,0.186868,-0.922380,0.026899,1.558400,0.113053,0.126380,2.156717,0.918577,0.084107,0.769726,-0.116856,-0.015375,0.171409,-0.924877,0.145873,1.542942,0.110555,0.245354,2.141258
323,0.645000,0.921083,-0.034437,0.785167,-0.114342,-0.134345,0.186909,-0.922370,0.027352,1.558384,0.113055,0.127261,2.156643,0.918565,0.084530,0.769658,-0.116860,-0.015379,0.171399,-0.924888,0.146319,1.542874,0.110537,0.246227,2.141133
324,0.647000,0.921091,-0.034005,0.785149,-0.114326,-0.134342,0.186949,-0.922360,0.027808,1.558367,0.113058,0.128145,2.156567,0.918554,0.084955,0.769588,-0.116864,-0.015383,0.171388,-0.924898,0.146767,1.542807,0.110520,0.247105,2.141007
325,0.649000,0.921100,-0.033570,0.785130,-0.114310,-0.134340,0.186989,-0.922350,0.028265,1.558350,0.113060,0.129035,2.156491,0.918542,0.085382,0.769518,-0.116868,-0.015387,0.171378,-0.924908,0.147218,1.542739,0.110502,0.247987,2.140879
326,0.651000,0.921109,-0.033134,0.785110,-0.114293,-0.134337,0.187030,-0.922339,0.028725,1.558333,0.113063,0.129929,2.156414,0.918530,0.085812,0.769447,-0.116872,-0.015392,0.171367,-0.924918,0.147670,1.542670,0.110485,0.248874,2.140751
327,0.653000,0.921117,-0.032695,0.785091,-0.114277,-0.134335,0.187071,-0.922328,0.029187,1.558316,0.113066,0.130827,2.156336,0.918518,0.086243,0.769376,-0.116876,-0.015397,0.171356,-0.924927,0.148125,1.542601,0.110467,0.249765,2.140621
328,0.655000,0.921126,-0.032254,0.785070,-0.114261,-0.134333,0.187112,-0.922318,0.029651,1.558299,0.113069,0.131730,2.156257,0.918507,0.086677,0.769303,-0.116880,-0.015402,0.171345,-0.924937,0.148582,1.542532,0.110450,0.250660,2.140490
329,0.657000,0.921135,-0.031811,0.785049,-0.114244,-0.134331,0.187153,-0.922306,0.030117,1.558281,0.113073,0.132637,2.156177,0.918495,0.087112,0.769230,-0.116884,-0.015407,0.171334,-0.924947,0.149041,1.542462,0.110432,0.251560,2.140358
330,0.659000,0.921144,-0.031366,0.785028,-0.114227,-0.134329,0.187195,-0.922295,0.030586,1.558263,0.113076,0.133549,2.156097,0.918483,0.087550,0.769156,-0.116888,-0.015413,0.171323,-0.924956,0.149502,1.542392,0.110415,0.252465,2.140225
331,0.661000,0.921153,-0.030918,0.785006,-0.114210,-0.134327,0.187236,-0.922284,0.031057,1.558245,0.113080,0.134465,2.156015,0.918471,0.087990,0.769081,-0.116892,-0.015419,0.171312,-0.924966,0.149965,1.542321,0.110398,0.253374,2.140090
332,0.663000,0.921163,-0.030469,0.784984,-0.114193,-0.134326,0.187278,-0.922272,0.031530,1.558227,0.113084,0.135386,2.155933,0.918460,0.088432,0.769006,-0.116896,-0.015425,0.171300,-0.924975,0.150430,1.542249,0.110381,0.254287,2.139955
333,0.665000,0.921172,-0.030017,0.784961,-0.114176,-0.134324,0.187320,-0.922260,0.032005,1.558209,0.113088,0.136312,2.155849,0.918448,0.088876,0.768930,-0.116900,-0.015431,0.171289,-0.924984,0.150898,1.542178,0.110364,0.255205,2.139818
334,0.667000,0.921181,-0.029563,0.784937,-0.114159,-0.134323,0.187362,-0.922248,0.032482,1.558190,0.113093,0.137242,2.155765,0.918436,0.089322,0.768853,-0.116904,-0.015438,0.171278,-0.924993,0.151368,1.542105,0.110347,0.256128,2.139680
335,0.669000,0.921191,-0.029107,0.784914,-0.114141,-0.134322,0.187405,-0.922235,0.032962,1.558171,0.113097,0.138177,2.155680,0.918424,0.089771,0.768775,-0.116908,-0.015445,0.171266,-0.925002,0.151839,1.542033,0.110330,0.257055,2.139541
336,0.671000,0.921200,-0.028648,0.784889,-0.114124,-0.134322,0.187447,-0.922223,0.033444,1.558152,0.113102,0.139117,2.155594,0.918412,0.090222,0.768696,-0.116913,-0.015452,0.171255,-0.925011,0.152314,1.541959,0.110313,0.257987,2.139401
337,0.673000,0.921210,-0.028187,0.784864,-0.114106,-0.134321,0.187490,-0.922210,0.033928,1.558133,0.113107,0.140062,2.155507,0.918400,0.090674,0.768617,-0.116917,-0.015459,0.171243,-0.925020,0.152790,1.541886,0.110296,0.258923,2.139259
338,0.675000,0.921220,-0.027724,0.784839,-0.114089,-0.134321,0.187533,-0.922197,0.034415,1.558113,0.113112,0.141011,2.155419,0.918388,0.091129,0.768536,-0.116921,-0.015467,0.171231,-0.925029,0.153268,1.541811,0.110280,0.259865,2.139117
339,0.677000,0.921230,-0.027259,0.784813,-0.114071,-0.134320,0.187577,-0.922183,0.034904,1.558094,0.113117,0.141965,2.155330,0.918376,0.091587,0.768455,-0.116925,-0.015475,0.171219,-0.925037,0.153749,1.541736,0.110263,0.260810,2.138972
340,0.679000,0.921240,-0.026791,0.784786,-0.114053,-0.134320,0.187620,-0.922170,0.035395,1.558074,0.113123,0.142924,2.155240,0.918364,0.092046,0.768373,-0.116929,-0.015483,0.171207,-0.925046,0.154232,1.541661,0.110247,0.261761,2.138827
341,0.681000,0.921250,-0.026322,0.784759,-0.114035,-0.134320,0.187664,-0.922156,0.035888,1.558054,0.113128,0.143887,2.155149,0.918352,0.092508,0.768291,-0.116933,-0.015491,0.171195,-0.925054,0.154718,1.541585,0.110230,0.262716,2.138681
342,0.683000,0.921260,-0.025849,0.784731,-0.114016,-0.134321,0.187707,-0.922142,0.036384,1.558033,0.113134,0.144856,2.155057,0.918339,0.092972,0.768207,-0.116937,-0.015500,0.171183,-0.925063,0.155205,1.541509,0.110214,0.263677,2.138533
343,0.685000,0.921270,-0.025375,0.784703,-0.113998,-0.134321,0.187752,-0.922128,0.036882,1.558012,0.113140,0.145829,2.154964,0.918327,0.093438,0.768123,-0.116941,-0.015509,0.171171,-0.925071,0.155695,1.541432,0.110197,0.264642,2.138384
344,0.687000,0.921280,-0.024898,0.784674,-0.113979,-0.134322,0.187796,-0.922114,0.037383,1.557992,0.113146,0.146807,2.154870,0.918315,0.093906,0.768037,-0.116945,-0.015518,0.171159,-0.925079,0.156187,1.541355,0.110181,0.265611,2.138233
345,0.689000,0.921291,-0.024419,0.784645,-0.113961,-0.134323,0.187840,-0.922099,0.037886,1.557970,0.113153,0.147790,2.154775,0.918303,0.094377,0.767951,-0.116949,-0.015527,0.171147,-0.925087,0.156682,1.541277,0.110165,0.266586,2.138081
346,0.691000,0.921301,-0.023937,0.784615,-0.113942,-0.134324,0.187885,-0.922084,0.038391,1.557949,0.113159,0.148778,2.154679,0.918290,0.094850,0.767864,-0.116953,-0.015537,0.171134,-0.925095,0.157178,1.541198,0.110148,0.267565,2.137928
347,0.693000,0.921312,-0.023453,0.784584,-0.113923,-0.134325,0.187930,-0.922069,0.038899,1.557927,0.113166,0.149771,2.154582,0.918278,0.095325,0.767776,-0.116957,-0.015547,0.171122,-0.925103,0.157677,1.541119,0.110132,0.268550,2.137774
348,0.695000,0.921322,-0.022967,0.784553,-0.113904,-0.134327,0.187975,-0.922054,0.039409,1.557906,0.113173,0.150769,2.154483,0.918266,0.095803,0.767687,-0.116961,-0.015557,0.171109,-0.925110,0.158179,1.541040,0.110116,0.269539,2.137618
349,0.697000,0.921333,-0.022478,0.784521,-0.113885,-0.134328,0.188020,-0.922038,0.039922,1.557883,0.113180,0.151773,2.154384,0.918253,0.096283,0.767597,-0.116965,-0.015568,0.171096,-0.925118,0.158683,1.540960,0.110100,0.270533,2.137461
350,0.699000,0.921344,-0.021987,0.784489,-0.113866,-0.134330,0.188066,-0.922022,0.040437,1.557861,0.113187,0.152781,2.154284,0.918241,0.096765,0.767507,-0.116969,-0.015578,0.171084,-0.925125,0.159189,1.540879,0.110084,0.271532,2.137302
351,0.701000,0.921355,-0.021493,0.784455,-0.113846,-0.134332,0.188111,-0.922006,0.040955,1.557838,0.113195,0.153794,2.154183,0.918228,0.097250,0.767415,-0.116973,-0.015589,0.171071,-0.925133,0.159697,1.540798,0.110068,0.272537,2.137142
352,0.703000,0.921366,-0.020997,0.784422,-0.113827,-0.134334,0.188157,-0.921990,0.041475,1.557815,0.113203,0.154812,2.154080,0.918215,0.097737,0.767322,-0.116977,-0.015601,0.171058,-0.925140,0.160208,1.540716,0.110052,0.273546,2.136981
353,0.705000,0.921377,-0.020498,0.784388,-0.113807,-0.134337,0.188203,-0.921973,0.041997,1.557792,0.113211,0.155836,2.153976,0.918203,0.098226,0.767229,-0.116981,-0.015612,0.171045,-0.925147,0.160722,1.540634,0.110037,0.274560,2.136818
354,0.707000,0.921388,-0.019997,0.784353,-0.113787,-0.134339,0.188250,-0.921956,0.042522,1.557769,0.113219,0.156864,2.153872,0.918190,0.098718,0.767134,-0.116985,-0.015624,0.171032,-0.925154,0.161238,1.540551,0.110021,0.275579,2.136653
